관리청명,적설취약구간명,시점 위도,시점 경도,종점 위도,종점 경도,도로분류명,도로취약유형명,총도로길이_km
서울특별시 중랑구,동일로126가길,37.5983035,127.0829568,37.5987335,127.0830035,구도,기타,0.05
서울특별시 도로사업소 동부도로사업소,"암사IC A,B,F,G 램프",37.564626,127.1357143,37.5672083,127.1333343,시도,램프,1.8
서울특별시 중랑구,사가정로72길,37.5803413,127.0941417,37.5793703,127.0951171,구도,기타,0.15
서울특별시 중랑구,용마산로58길,37.5775084,127.0932213,37.5792919,127.0921857,구도,기타,0.23
서울특별시 노원구 안전교통건설국 토목과,덕릉로122길(쌈지공원),37.6690631,127.0803865,37.668542,127.0816232,구도,급경사,0.13
서울특별시 강동구,풍성로,37.5265,127.1447,37.5258,127.1472,구도,고갯길,0.3
서울특별시 강동구,천중로,37.5445,127.1328,37.5411,127.1372,구도,고갯길,0.6
울산광역시 남구,수암로,35.5322537,129.3085955,35.5170614,129.3409832,시도,고갯길,3.6
서울특별시 강북구,인수봉로,37.6289973,127.0152898,37.6295306,127.0132722,구도,고갯길,0.2
부산광역시 수영구,백산허리길,35.164935,129.1260657,35.1606625,129.1292058,지방도,고갯길,0.6
서울특별시 노원구 안전교통건설국 토목과,초안산로,37.6409992,127.0532335,37.6384016,127.0526849,구도,급경사,0.24
서울특별시 도로사업소 동부도로사업소,올림픽대교 남단 PH2,37.5297529,127.1086576,37.5321382,127.1059973,시도,램프,9.2
부산광역시 수영구,부산여상고갯길,35.170229,129.096365,35.170337,129.097204,지방도,고갯길,0.1
강원특별자치도 춘천시,군도3호선,37.78798,127.684916,37.781626,127.678893,군도,고갯길,1
대구광역시 서구,새방지하차도,35.8683666,128.5302819,35.8684857,128.531266,특별시도·광역시도,지하차도,0.08
서울특별시 서대문구,홍은중앙로1길,37.5969947,126.9450776,37.5965505,126.9456342,구도,급경사,0.14
서울특별시 강서구,곰달래로35길,37.5361656,126.8532516,37.5369578,126.8537774,구도,급경사,0.13
서울특별시 강서구,곰달래로35길,37.5359636,126.8535988,37.5360133,126.8541656,구도,급경사,0.05
서울특별시 강서구,개화10길,37.5865111,126.8018425,37.5866155,126.8012127,구도,급경사,0.08
경상남도 김해시,대로 2-1-5호선,35.2603848,128.8672984,35.2662526,128.8752712,시도,급경사,0.6
경상남도 김해시,중로 1-7호선,35.2428692,128.9085228,35.2389926,128.9164429,시도,급경사,0.7
경상남도 김해시,중로 2-64,35.2714896,128.8927605,35.2536058,128.9023073,시도,급경사,1.2
경상남도 김해시,지방도 1020호선,35.1807345,128.7817872,35.1826191,128.7667834,지방도,급경사,0.5
경상남도 창원시 마산회원구,소로3류(119-4),35.218826,128.5630083,35.218826,128.5630083,시도,기타,0.6
울산광역시 북구,구도2호선,35.652046,129.359155,35.666785,129.374981,일반국도,고갯길,4
경상남도 김해시,지방도1020호선,35.2043426,128.8204368,35.1823672,128.7590251,지방도,급경사,7.67
국토교통부 부산지방국토관리청 진영국토관리사무소,경남대로(국도5호선),35.2072909,128.5132549,35.1940908,128.5282041,일반국도,터널,4
강원도 홍천군 건설안전국 건설과,구만고개,37.7231098,127.7262721,37.7184459,127.7354286,군도,고갯길,1
강원도 홍천군 건설안전국 도시교통과,홍천읍 희망리,37.6961741,127.8781125,37.7040874,127.8537173,군도,고갯길,2
대구광역시 남구,현충로,35.8326659,128.5798436,35.8369251,128.5796754,지방도,기타,0.5
광주광역시 남구,봉선로,35.119672,126.9178983,35.117621,126.9188482,지방도,터널,0.5
부산광역시 서구,해돋이로169번길,35.0927169,129.0185394,35.091203,129.0190549,지방도,급경사,0.2
경상북도 안동시 도시건설국 도로철도과,리도206,36.7821447,128.7750312,36.7810535,128.7795335,농어촌도로,고갯길,0.9
경기도 용인시 처인구 도로과,국지도98호,37.2608962,127.269916,37.2708893,127.2913219,지방도,급커브,0.5
경상북도 안동시 도시건설국 도로철도과,지방도914,36.5261281,128.5032167,36.5133309,128.5058619,지방도,고갯길,2.2
세종특별자치시,소정구길,36.7058632,127.1497564,36.7079909,127.1526488,시도,고가도로,0.3
세종특별자치시,의당전의로,36.6794305,127.1955587,36.6815635,127.1947531,시도,고가도로,0.38
세종특별자치시,한누리대로,36.4792943,127.2626802,36.4722805,127.2685627,시도,교량,0.88
경상북도 안동시 도시건설국 도로철도과,군도31,36.5032527,128.5904975,36.5015033,128.5970613,군도,고갯길,0.15
국토교통부 대전지방국토관리청 예산국토관리사무소 도로안전운영과,대곡리고개,36.7081592,126.5517325,36.6669234,126.5883766,일반국도,기타,6
부산광역시 북구,함박봉로,35.2054344,129.0311822,35.210535,129.019993,일반국도,고갯길,0.7
강원특별자치도 양양군,군도 6호선,37.9615786,128.7200261,37.9456227,128.7124166,군도,고갯길,1.5
경상북도 안동시 도시건설국 도로철도과,면도101호선,36.3838399,128.8906457,36.3780406,128.9081502,농어촌도로,고갯길,2.4
세종특별자치시,전동로,36.6761857,127.2662357,36.6890707,127.2695068,시도,고갯길,2.5
세종특별자치시,금이로,36.6274622,127.2181283,36.6258343,127.2293679,시도,고갯길,1.2
서울특별시 금천구,탑골로,37.453339,126.917344,37.452483,126.920632,구도,고갯길,2.4
서울특별시 금천구,시흥대로153길,37.47581,126.89303,37.47695,126.89846,구도,고갯길,0.51
서울특별시 금천구,시흥대로,37.434114,126.903342,37.448506,126.903109,시도,고갯길,0.5
세종특별자치시,왕의물로,36.7128583,127.2113018,36.71786,127.2120739,시도,고갯길,0.4
서울특별시 도로사업소 성동도로사업소 도로보수과,동부간선도로,37.543177,127.0301786,37.5418814,127.0307553,특별시도·광역시도,램프,0.7
경상남도 창원시 성산구,토월지하차도,35.233082,128.69357,35.227297,128.697123,시도,지하차도,0.5
경상남도 창원시 성산구,마진고개길,35.188505,128.638706,35.18357,128.649112,시도,급경사,1.1
강원특별자치도 양양군,군도3호선,38.1065662,128.6028687,38.1051057,128.6025988,군도,고갯길,1
국토교통부 부산지방국토관리청 진영국토관리사무소,만화고개(국도14호선),35.2539915,129.1984675,35.2481126,129.1839622,위임국도,급경사,1.5
서울특별시 관악구,인헌길(인헌길123),37.4702572,126.9680176,37.4699404,126.9670732,구도,기타,0.32
서울특별시 강남구,봉은사로,37.5069254,127.0337366,37.5043865,127.0250716,시도,고갯길,0.9
서울특별시 관악구,난곡로26길(난곡로26마길),37.4683366,126.9247244,19.6925858,117.9916089,구도,기타,0.33
서울특별시 관악구,봉천로21길(봉천로297),37.4869445,126.9339766,37.4878116,126.934318,구도,기타,0.11
서울특별시 관악구,낙성대역길(인헌6길),37.4739275,126.9653441,37.4738606,126.9646008,구도,기타,0.08
서울특별시 관악구,신림로 48길,37.4791909,126.9335025,37.4797768,126.9348478,구도,기타,0.15
서울특별시 관악구,국회단지길(국회단지길 36),37.4876598,126.9402373,37.4912779,126.9418357,구도,기타,0.5
서울특별시 강남구,광평로,37.4918451,127.0734749,37.4854702,127.0980772,시도,고갯길,1.7
서울특별시 관악구,남부순환로198길,37.4842139,126.9367848,37.4836645,126.9364963,구도,기타,0.1
서울특별시 도로사업소 성동도로사업소 도로보수과,올림픽대로,37.5319228,127.0394565,37.5335841,127.0360885,특별시도·광역시도,램프,0.33
서울특별시 도봉구,노해로44길,37.6487613,127.0279054,37.6486684,127.0281872,구도,고갯길,0.03
서울특별시 용산구,이촌고가차도,37.5237479,126.9588302,37.5237479,126.9588302,구도,고가도로,0.21
서울특별시 용산구,녹사평대로,37.5417816,126.9875628,37.5439974,126.989188,시도,지하차도,0.1
서울특별시,녹사평대로,37.5433723,126.9881262,37.544919,126.98766,시도,급경사,0.23
서울특별시 도로사업소 성동도로사업소 도로보수과,올림픽대로,37.525934,127.0561603,37.5274187,127.0558602,특별시도·광역시도,램프,0.55
서울특별시 용산구,녹사평대로,37.5321357,126.9902182,37.5349142,126.9868147,시도,지하차도,0.45
서울특별시 금천구,금하로30길,37.449989,126.914665,37.448309,126.916254,구도,고갯길,0.25
서울특별시 용산구,소월로,37.5401732,127.0016311,37.5397102,127.0015192,시도,고가도로,0.12
서울특별시 용산구,새창로,37.530556,126.9669495,37.5324824,126.9648119,구도,지하차도,0.37
서울특별시 용산구,장문로,37.5259875,126.9969025,37.5261498,126.9966111,구도,고갯길,0.05
서울특별시 용산구,효창원로,37.5358302,126.949449,37.5359162,126.9529129,구도,고갯길,0.13
서울특별시,서빙고로,37.5198963,126.9908018,37.5178309,126.9856051,시도,지하차도,0.31
서울특별시 용산구,효창원로,37.5507147,126.9636246,37.5507601,126.9641716,구도,고갯길,0.03
서울특별시 용산구,이촌로,37.5178778,126.9822923,37.5184082,126.9852854,구도,지하차도,0.27
서울특별시 용산구,소월로,37.5434135,126.9895421,37.5442068,126.9906604,구도,고갯길,0.22
서울특별시 강남구,강남대로146길,37.514514,127.0203196,37.5148569,127.0210108,구도,고갯길,0.7
서울특별시 서초구,도구로 5길,37.4824159,126.9875125,37.4806731,126.9885517,구도,고갯길,0.1
서울특별시 서초구,서초대로 64길,37.4946933,127.0208404,37.4909513,127.022279,구도,고갯길,0.5
서울특별시 서초구,효령로 33길,37.4842283,126.996649,37.4846272,126.9982039,구도,고갯길,0.13
서울특별시 용산구,새창로,37.5370632,126.9550639,37.5370012,126.9556728,구도,고갯길,0.03
서울특별시 용산구,녹사평대로,37.5379177,126.9896987,37.5371898,126.9906453,구도,고갯길,0.18
서울특별시 용산구,두텁바위로,37.5471522,126.9814383,37.5466651,126.9835117,구도,고갯길,0.2
서울특별시 용산구,효창원로,37.546489,126.9666668,37.5474249,126.9669051,구도,고갯길,0.1
서울특별시 용산구,회나무로,37.5380962,126.987,37.5406847,126.9965609,구도,고갯길,0.95
서울특별시 용산구,회나무로,37.5407639,126.9962444,37.5409857,126.9964746,구도,고갯길,0.06
서울특별시 용산구,서빙고로,37.5218791,126.9980132,37.5219653,126.9980586,구도,고갯길,0.03
서울특별시 용산구,대사관로,37.5344466,127.0004433,37.5335262,127.0035156,구도,고갯길,0.3
충청남도 부여군,군도 10호,36.2431178,126.8064006,36.2384787,126.8044933,군도,고갯길,1
서울특별시 용산구,대사관로,37.5349828,126.9987573,37.5335083,127.001106,구도,지하차도,0.47
서울특별시 도로사업소 성동도로사업소 도로보수과,올림픽대로,37.5322833,127.023528,37.5302412,127.022584,특별시도·광역시도,램프,0.48
경기도 부천시 오정구 건설안전과,소로3-204,37.5209197,126.8000795,37.5207551,126.8006483,시도,고갯길,0.1
서울특별시 강북구,솔매로,37.6267328,127.0288156,37.6268788,127.0284458,구도,고갯길,0.09
서울특별시 성북구,숭인로 고개,37.611529,127.0224868,37.612192,127.0245455,구도,고갯길,0.2
서울특별시 성북구,숭인로 고개,37.6115066,127.0224616,37.6121301,127.024528,구도,고갯길,0.2
서울특별시 중랑구,망우로(망우리 고개),37.601595,127.114874,37.600696,127.113363,시도,고갯길,0.7
서울특별시 강북구,오현로,37.6164751,127.0298881,37.6231865,127.0377119,시도,고갯길,1
서울특별시 도봉구,시루봉로 2길,37.6562846,127.0329625,37.6559603,127.0280315,구도,고갯길,0.2
서울특별시 동작구,서달로2길,37.503201,126.965418,37.5014708,126.9639627,구도,고갯길,0.63
서울특별시 도봉구,노해로 267,37.6516129,127.0378442,37.6517012,127.0378484,구도,고갯길,0.02
서울특별시 도봉구,노해로44길,37.6482619,127.0293229,37.6481603,127.029641,구도,고갯길,0.03
서울특별시 도봉구,덕릉로 60길,37.634636,127.0427742,37.6348781,127.0433132,구도,고갯길,0.06
서울특별시 도봉구,노해로49길,37.6510426,127.0298147,37.6514185,127.0296898,구도,고갯길,0.03
서울특별시 도봉구,노해로48길,37.6502495,127.0299106,37.6502815,127.0301068,구도,고갯길,0.04
서울특별시 도봉구,덕릉로 60길,37.6356565,127.0426863,37.6356585,127.0429854,구도,고갯길,0.06
서울특별시 강북구,오패산로,37.6165436,127.0351464,37.6203531,127.0324398,구도,급경사,0.4
서울특별시 도봉구,노해로57길,37.6520497,127.0333617,37.6513042,127.0334154,구도,고갯길,0.05
서울특별시 도봉구,도봉로113길,37.6482207,127.0306667,37.6482538,127.0309447,구도,고갯길,0.05
서울특별시 도봉구,우이천로38라길,37.6518815,127.0234862,37.6530072,127.0238619,구도,고갯길,0.13
서울특별시 도봉구,도봉산4길,37.6888152,127.0427138,37.6888152,127.0427138,구도,고갯길,0.05
서울특별시 양천구,신월로,37.51663,126.839174,37.51589,126.834363,시도,고가도로,0.39
서울특별시 양천구,강서로,37.52677,126.849443,37.52911,126.848204,시도,고가도로,0.28
서울특별시 양천구,오목로,37.5243,126.87428,37.52573,126.867024,시도,지하차도,0.63
서울특별시 양천구,목동로,37.51475,126.869334,37.52062,126.866344,시도,지하차도,0.68
서울특별시 도로사업소 강서도로사업소,오류고가차도,37.49051,126.833426,37.494175,126.831005,시도,고가도로,0.21
서울특별시 도로사업소 강서도로사업소,가마산고가차도,37.492997,126.883347,37.492117,126.882147,시도,고가도로,0.04
서울특별시 도로사업소 강서도로사업소,신도림지하차도,37.504597,126.887442,37.506766,126.885464,시도,지하차도,0.14
서울특별시 도로사업소 강서도로사업소,개봉고가차도,37.492487,126.856,37.496112,126.856412,시도,고가도로,0.13
서울특별시 도로사업소 강서도로사업소,오류,37.492843,126.840563,37.49425,126.840189,시도,지하차도,0.14
서울특별시 도로사업소 강서도로사업소,구로역,37.500792,126.882295,37.502471,126.880364,시도,지하차도,0.18
서울특별시 도로사업소 강서도로사업소,가마산지하보차도,37.489707,126.881146,37.487345,126.879765,시도,지하차도,0.27
서울특별시 금천구,시흥대로38길,37.44368,126.90461,37.44755,126.9042,구도,고갯길,0.45
서울특별시 금천구,금하로,37.450003,126.914584,37.449936,126.920707,시도,고갯길,0.77
서울특별시 강북구,오현로,37.6166577,127.0339417,37.6186096,127.033442,구도,급경사,0.25
